tau,w_c,v_c
  1.4311999999999999E+01,  1.0010660476452665E-02,  1.2098282790050738E-01
  1.4320000000000000E+01,  1.1618316876804263E-02,  2.6385567383150604E-01
  1.4327999999999999E+01,  1.3822145562104119E-02,  2.7495598921626763E-01
  1.4336000000000000E+01,  1.6083909070345438E-02,  2.9443749106312794E-01
  1.4343999999999999E+01,  1.8376530815107740E-02,  2.6463834582697210E-01
  1.4352000000000000E+01,  2.0325467366828023E-02,  2.3597928953026670E-01
  1.4359999999999999E+01,  2.2251361922576686E-02,  2.3661889547732054E-01
  1.4368000000000000E+01,  2.3911059665106153E-02,  1.7409292884861599E-01
  1.4375999999999999E+01,  2.5104627873845306E-02,  1.2830429627345394E-01
  1.4384000000000000E+01,  2.5979789046901972E-02,  9.5960681259810832E-02
  1.4391999999999999E+01,  2.6876428443003947E-02,  1.4390527590745492E-01
  1.4400000000000000E+01,  2.8317294709338817E-02,  2.0619741315346773E-01
  1.4407999999999999E+01,  3.0042446342698873E-02,  2.2294771294105883E-01
  1.4416000000000000E+01,  3.1811561339507501E-02,  2.0786600392266438E-01
  1.4423999999999999E+01,  3.3259479631029557E-02,  1.6284835880601994E-01
  1.4432000000000000E+01,  3.4676055213403417E-02,  1.9496375908138180E-01
  1.4440000000000000E+01,  3.6038746331527906E-02,  1.1658917082443075E-01
  1.4448000000000000E+01,  3.6532435255820096E-02,  3.9397079310280116E-02
  1.4456000000000000E+01,  3.7186691976162714E-02,  1.3036016087321542E-01
  1.4464000000000000E+01,  3.8289211982560509E-02,  1.1940352637617298E-01
  1.4472000000000000E+01,  3.8952480167207558E-02,  5.0011080948950834E-02
  1.4480000000000000E+01,  3.9112519575404389E-02, -1.0856953135803414E-02
  1.4488000000000000E+01,  3.8913243536285454E-02, -1.9699968564482029E-02
  1.4496000000000000E+01,  3.9025259421157199E-02,  4.5282153352045475E-02
  1.4504000000000000E+01,  3.9376409958270533E-02,  2.5119438270077295E-02
  1.4512000000000000E+01,  3.9356059528674020E-02, -2.1994158050846657E-02
  1.4520000000000000E+01,  3.9224013312081675E-02, -1.9474886710918113E-04
  1.4528000000000000E+01,  3.9391188859335229E-02,  3.3993013184735001E-02
  1.4536000000000000E+01,  3.9590066926033840E-02,  1.2195803758361004E-02
  1.4544000000000000E+01,  3.9759274847856123E-02,  4.5614374186123977E-02
  1.4552000000000000E+01,  4.0296834109310273E-02,  6.8448256335068070E-02
  1.4560000000000000E+01,  4.0620508190553975E-02,  2.0950397581579745E-02
  1.4568000000000000E+01,  4.0997669163721516E-02,  8.6071699403674318E-02
  1.4576000000000001E+01,  4.1761281062344446E-02,  7.8265014881727796E-02
  1.4584000000000000E+01,  4.2181648100050123E-02,  4.7654319418314682E-02
  1.4592000000000001E+01,  4.2765917235060139E-02,  8.8954748285153706E-02
  1.4600000000000000E+01,  4.3234207303302769E-02,  1.3978903325751246E-02
  1.4608000000000001E+01,  4.3064846642878879E-02, -4.8522275781216054E-02
  1.4616000000000000E+01,  4.2328379709893157E-02, -1.5076393857667356E-01
  1.4624000000000001E+01,  4.0754047969587148E-02, -2.0988014104218858E-01
  1.4632000000000000E+01,  3.9496470815481452E-02, -9.3707116690743178E-02
  1.4640000000000001E+01,  3.9036955663469909E-02, -4.2704964995406755E-02
  1.4648000000000000E+01,  3.8642297074697705E-02, -5.6615791421231396E-02
  1.4656000000000001E+01,  3.8142969929634882E-02, -6.7713914916285950E-02
  1.4664000000000000E+01,  3.7584673506903428E-02, -7.1239645131568677E-02
  1.4672000000000001E+01,  3.6939210015012956E-02, -9.4948066414665466E-02
  1.4680000000000000E+01,  3.6150087097190149E-02, -8.6718558061059631E-02
  1.4688000000000001E+01,  3.5704398891871311E-02, -3.1780633439007139E-02
  1.4696000000000000E+01,  3.5384717332903048E-02, -5.7081857994230586E-02
  1.4704000000000001E+01,  3.4901735066171807E-02, -5.2306975579398118E-02
  1.4712000000000000E+01,  3.4502858375438816E-02, -6.2025454309494001E-02
  1.4720000000000001E+01,  3.3808169875372565E-02, -1.0260378948837345E-01
  1.4728000000000000E+01,  3.3046407447552821E-02, -8.5623566301781209E-02
  1.4736000000000001E+01,  3.2379929794423494E-02, -7.7844042133479438E-02
  1.4744000000000000E+01,  3.2024986028371269E-02,  1.0287742010972175E-03
  1.4752000000000001E+01,  3.2266656691059478E-02,  3.4987966479317775E-02
  1.4760000000000000E+01,  3.2306175038835927E-02, -2.4346935280965588E-02
  1.4768000000000001E+01,  3.2088939596242393E-02, -1.5948645841120889E-02
  1.4776000000000000E+01,  3.2120013745539869E-02,  1.7268169665672808E-02
  1.4784000000000001E+01,  3.2112009359876473E-02, -4.0299278730175705E-02
  1.4792000000000000E+01,  3.1308261511884580E-02, -1.4934683801283832E-01
  1.4800000000000001E+01,  3.0181072930520823E-02, -1.0489382605910878E-01
  1.4808000000000000E+01,  2.9699297749293339E-02, -3.0255759968034507E-02
  1.4816000000000001E+01,  2.9545546090609574E-02, -4.5732751249761491E-03
  1.4824000000000000E+01,  2.9641411319479487E-02,  1.3788057892095987E-02
  1.4832000000000001E+01,  2.9435638915401820E-02, -7.1508248717268241E-02
  1.4840000000000000E+01,  2.8748378125226137E-02, -8.1817928488735731E-02
  1.4848000000000001E+01,  2.8018344225667832E-02, -1.2709458237357843E-01
  1.4856000000000000E+01,  2.6557808869552623E-02, -2.1709087342057018E-01
  1.4864000000000001E+01,  2.5004536672653902E-02, -1.6200002860376567E-01
  1.4872000000000000E+01,  2.3699111217434024E-02, -1.8509219792343096E-01
  1.4880000000000001E+01,  2.2067888215490196E-02, -2.0526442135088910E-01
  1.4888000000000000E+01,  2.0491423901476770E-02, -2.0439063219429834E-01
  1.4896000000000001E+01,  1.8544722561983633E-02, -2.8005325888547344E-01
  1.4904000000000000E+01,  1.6369405448198034E-02, -2.3540270825897169E-01
  1.4912000000000001E+01,  1.5022883726702489E-02, -1.0199056179784771E-01
  1.4920000000000000E+01,  1.4545850294749063E-02, -3.5816529544205715E-02
  1.4928000000000001E+01,  1.4188641174305872E-02, -6.0754346439428945E-02
  1.4936000000000000E+01,  1.3642483990409985E-02, -6.6572486294481301E-02
  1.4944000000000001E+01,  1.3162614814742379E-02, -5.8155397818711291E-02
  1.4952000000000000E+01,  1.2657077778667140E-02, -6.8129243549661808E-02
  1.4960000000000001E+01,  1.1999547929783650E-02, -1.0916538320262392E-01
  1.4968000000000000E+01,  1.0778355444461840E-02, -1.8623545972105596E-01
  1.4976000000000001E+01,  9.4123903126425521E-03, -1.3674670976510320E-01
  1.4984000000000000E+01,  8.4304814717764669E-03, -1.3809087511146714E-01
  1.4992000000000001E+01,  7.0011679217132318E-03, -2.0203007762236511E-01
  1.5000000000000000E+01,  5.6211657864309178E-03, -1.3165989301426653E-01
  1.5007999999999999E+01,  4.7071412718746068E-03, -1.1547970189536194E-01
  1.5016000000000000E+01,  3.6884940012458893E-03, -1.3439712833812875E-01
  1.5023999999999999E+01,  2.5476227438492858E-03, -1.5837752312244568E-01
  1.5032000000000000E+01,  1.1197818793328759E-03, -1.9032113690237207E-01
  1.5039999999999999E+01, -3.4298097023421757E-04, -1.7220224679593921E-01
  1.5048000000000000E+01, -1.6357785057522004E-03, -1.4665502521748569E-01
  1.5055999999999999E+01, -2.5821440270068401E-03, -9.1122826451261643E-02
  1.5064000000000000E+01, -3.3241672008068510E-03, -1.1204769900117599E-01
  1.5071999999999999E+01, -4.4471754160509500E-03, -1.6126193654019799E-01
  1.5080000000000000E+01, -5.8257008887566087E-03, -1.8436952210344337E-01
  1.5087999999999999E+01, -7.3174404933320390E-03, -1.7196906005079776E-01
  1.5096000000000000E+01, -8.3755393964913983E-03, -1.0043218477339083E-01
  1.5103999999999999E+01, -9.3231514873494473E-03, -1.5531722023848435E-01
  1.5112000000000000E+01, -1.0676077469492508E-02, -1.5119528556603681E-01
  1.5119999999999999E+01, -1.1511585979410635E-02, -7.2903917255137354E-02
  1.5128000000000000E+01, -1.2209505770788125E-02, -1.0850410279323693E-01
  1.5135999999999999E+01, -1.3014283565629933E-02, -7.3423982941811586E-02
  1.5144000000000000E+01, -1.3309642970840158E-02, -6.2159674932312226E-03
  1.5151999999999999E+01, -1.3110554125802303E-02,  6.4738905275037506E-02
  1.5160000000000000E+01, -1.2186453712911020E-02,  1.6159751059242855E-01
  1.5167999999999999E+01, -1.0689470600617926E-02,  2.0439690371072855E-01
  1.5176000000000000E+01, -8.9565002691787965E-03,  2.2935852073949659E-01
  1.5183999999999999E+01, -7.0181955129670652E-03,  2.5376396275655011E-01
  1.5192000000000000E+01, -5.0006536813799055E-03,  2.3729226895761951E-01
  1.5199999999999999E+01, -3.4394137465523869E-03,  1.4775524151599634E-01
  1.5208000000000000E+01, -2.5455341132611603E-03,  8.3429608370295130E-02
  1.5215999999999999E+01, -2.1199676337292014E-03,  1.9716516564079575E-02
  1.5224000000000000E+01, -2.0001621196922116E-03,  4.3268138670969278E-02
  1.5231999999999999E+01, -1.0822280244842236E-03,  1.7373719156556358E-01
  1.5240000000000000E+01,  1.5865446938541719E-04,  1.0282453774332045E-01
  1.5247999999999999E+01,  6.3148355410022736E-04,  4.7692440409762268E-02
  1.5256000000000000E+01,  1.2354412932767723E-03,  9.6218948346770278E-02
  1.5263999999999999E+01,  1.9429043116076527E-03,  7.9300479279873312E-02
  1.5272000000000000E+01,  2.6769019337882101E-03,  1.1013066419749169E-01
  1.5279999999999999E+01,  3.5724621499015874E-03,  1.0413151685825563E-01
  1.5288000000000000E+01,  4.4485151664587176E-03,  1.3073032003931176E-01
  1.5295999999999999E+01,  5.6353114420888946E-03,  1.3941233592764637E-01
  1.5304000000000000E+01,  6.2028027380709302E-03, -9.6135728383957616E-03
  1.5311999999999999E+01,  5.6838728385659263E-03, -9.4499261196763509E-02
  1.5320000000000000E+01,  5.0318263512222584E-03, -5.4951307737488145E-02
  1.5327999999999999E+01,  4.8930898114116564E-03,  1.6376499275806054E-02
  1.5336000000000000E+01,  5.1216020596411890E-03,  3.1326720604115427E-02
  1.5343999999999999E+01,  5.4245985769118257E-03,  5.3557868488271973E-02
  1.5352000000000000E+01,  5.9805394441200792E-03,  7.2834081675547002E-02
  1.5359999999999999E+01,  6.4352188647475101E-03,  4.6436388747143252E-02
  1.5368000000000000E+01,  6.9601785684958069E-03,  9.1719931796131096E-02
  1.5375999999999999E+01,  7.7179115316040204E-03,  7.9961700966454788E-02
  1.5384000000000000E+01,  8.2311791361415129E-03,  6.5696205703620433E-02
  1.5391999999999999E+01,  8.9951915360160974E-03,  1.2508707752590725E-01
  1.5400000000000000E+01,  1.0122633138187070E-02,  1.5526401498424200E-01
  1.5407999999999999E+01,  1.1554388048126786E-02,  2.0309532803114325E-01
  1.5416000000000000E+01,  1.3204395568580695E-02,  1.9656451187881677E-01
  1.5423999999999999E+01,  1.4691809298760041E-02,  1.8611619476541202E-01
  1.5432000000000000E+01,  1.6298200459790222E-02,  2.1220423877084799E-01
  1.5440000000000000E+01,  1.7934946375205010E-02,  1.8786951126629930E-01
  1.5448000000000000E+01,  1.9233076179747920E-02,  1.3795154253400976E-01
  1.5456000000000000E+01,  2.0314471503660704E-02,  1.5189677274800406E-01
  1.5464000000000000E+01,  2.1865411898157754E-02,  2.2809785052446854E-01
  1.5472000000000000E+01,  2.3556084561908198E-02,  1.7120919081253805E-01
  1.5480000000000000E+01,  2.4652482081395321E-02,  1.2634738876403837E-01
  1.5488000000000000E+01,  2.5785139604658735E-02,  1.4841441371170122E-01
  1.5496000000000000E+01,  2.6874534379743405E-02,  1.3383297195172170E-01
  1.5504000000000000E+01,  2.8338773046761353E-02,  2.4975867679006888E-01
  1.5512000000000000E+01,  3.0688974106217327E-02,  3.1072722254596979E-01
  1.5520000000000000E+01,  3.3149992487690662E-02,  3.1555758563598846E-01
  1.5528000000000000E+01,  3.5832618840569333E-02,  3.4088921105536157E-01
  1.5536000000000000E+01,  3.8288847623964326E-02,  2.7061029373073264E-01
  1.5544000000000000E+01,  4.0486026791823150E-02,  3.0095188615896723E-01
  1.5552000000000000E+01,  4.3044258930250268E-02,  3.1289889747180982E-01
  1.5560000000000000E+01,  4.5221504658114316E-02,  2.3784608579669406E-01
  1.5568000000000000E+01,  4.7181012035564560E-02,  2.6996233870369424E-01
  1.5576000000000001E+01,  4.9569556242266846E-02,  3.1565427719227684E-01
  1.5584000000000000E+01,  5.2000986148868326E-02,  2.8127602831642629E-01
  1.5592000000000001E+01,  5.4068861554421227E-02,  2.4803044834201721E-01
  1.5600000000000000E+01,  5.6217507946513985E-02,  2.9627745639579717E-01
  1.5608000000000001E+01,  5.8672597270117227E-02,  3.0043814105087518E-01
  1.5616000000000000E+01,  6.0855365867447400E-02,  2.4269286149880831E-01
  1.5624000000000001E+01,  6.2498698980572726E-02,  1.6203971071615311E-01
  1.5632000000000000E+01,  6.3520231790898302E-02,  1.1577844850572082E-01
  1.5640000000000001E+01,  6.4756584147438012E-02,  2.0051467143918139E-01
  1.5648000000000000E+01,  6.6408056713989277E-02,  1.8287522778610096E-01
  1.5656000000000001E+01,  6.7557216082304486E-02,  1.1946688755820030E-01
  1.5664000000000000E+01,  6.8501372121466508E-02,  1.0997229466732784E-01
  1.5672000000000001E+01,  6.9108672773004712E-02,  4.0942392309831599E-02
  1.5680000000000000E+01,  6.9411046481310024E-02,  5.2068879032094326E-02
  1.5688000000000001E+01,  6.9946913880620673E-02,  6.9179498514116991E-02
  1.5696000000000000E+01,  7.0394851191521363E-02,  4.4783632257759956E-02
  1.5704000000000001E+01,  7.0708272574513079E-02,  3.1705808499485573E-02
  1.5712000000000000E+01,  7.0854549740158076E-02,  4.1059444640211273E-03
  1.5720000000000001E+01,  7.0711227338480453E-02, -5.1374366948522578E-02
  1.5728000000000000E+01,  6.9891010605958204E-02, -1.4594380253794753E-01
  1.5736000000000001E+01,  6.8814317520789273E-02, -9.2078227552618450E-02
  1.5744000000000000E+01,  6.8587911284656952E-02,  2.6081164931700075E-02
  1.5752000000000001E+01,  6.9088579143633200E-02,  9.8937195155618635E-02
  1.5760000000000000E+01,  7.0141513116515827E-02,  1.5187516686434402E-01
  1.5768000000000001E+01,  7.1324928842215099E-02,  1.4874374182869193E-01
  1.5776000000000000E+01,  7.2869494279697411E-02,  2.5430314141898996E-01
  1.5784000000000001E+01,  7.5154330547248932E-02,  2.7773787074989065E-01
  1.5792000000000000E+01,  7.6928938360898064E-02,  1.7456575285906850E-01
  1.5800000000000001E+01,  7.8353227065503975E-02,  1.9857791242954148E-01
  1.5808000000000000E+01,  8.0024189263902659E-02,  2.0382657737227597E-01
  1.5816000000000001E+01,  8.1535174676280159E-02,  1.8034065904965638E-01
  1.5824000000000000E+01,  8.2996821254568379E-02,  1.8404105983476415E-01
  1.5832000000000001E+01,  8.4413227811220723E-02,  1.6684874727812285E-01
  1.5840000000000000E+01,  8.5645810615670726E-02,  1.4151649200095989E-01
  1.5848000000000001E+01,  8.6730356852301502E-02,  1.3585212197733160E-01
  1.5856000000000000E+01,  8.7886095364698269E-02,  1.5301237719137276E-01
  1.5864000000000001E+01,  8.9202270179156107E-02,  1.8425721984498608E-01
  1.5872000000000000E+01,  9.0981015745221952E-02,  2.5918654831602683E-01
  1.5880000000000001E+01,  9.3092633840799119E-02,  2.5030755194538901E-01
  1.5888000000000000E+01,  9.4963159490129581E-02,  2.2897405719278768E-01
  1.5896000000000001E+01,  9.6721689456073415E-02,  1.8521929579349536E-01
  1.5904000000000000E+01,  9.7544346915641497E-02,  2.5327683691077713E-02
  1.5912000000000001E+01,  9.7725053377760704E-02,  6.1745548535153780E-02
  1.5920000000000000E+01,  9.8650167759071983E-02,  1.4464736955107818E-01
  1.5928000000000001E+01,  9.9699871758694450E-02,  1.1720681488484178E-01
  1.5936000000000000E+01,  1.0064381614060917E-01,  1.1588328064542121E-01
  1.5944000000000001E+01,  1.0133273997972604E-01,  4.8201933361988865E-02
  1.5952000000000000E+01,  1.0157736906262969E-01,  3.0633667338466199E-02
  1.5960000000000001E+01,  1.0188425620316649E-01,  3.6006338218150316E-02
  1.5968000000000000E+01,  1.0207122762774085E-01,  1.9047789087226211E-02
  1.5976000000000001E+01,  1.0239090791848522E-01,  6.6662340808913548E-02
  1.5984000000000000E+01,  1.0309213297144225E-01,  1.0422331143055595E-01
  1.5992000000000001E+01,  1.0403633082704554E-01,  1.3007156571664333E-01
  1.6000000000000000E+01,  1.0511105209716110E-01,  1.3715746738682971E-01
